Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Purchase Date,Purchase Day,Purchase Month,Purchase Year,Shipping Type,Unit Price,Quantity,Add-ons Purchased,Add-on Total,Total Price
12088,32,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,23/03/2024,23,3,2024,Standard, $674.32 ,10,Extended Warranty, $19.95 ," $6,763.15 "
12088,32,Female,No,Tablet,TBL345,4,Completed,Credit Card,17/07/2024,17,7,2024,Same Day, $786.41 ,5,"Impulse Item, Extended Warranty, Extended Warranty", $204.08 ," $4,136.13 "
12091,51,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,10/03/2024,10,3,2024,Expedited, $459.50 ,8,"Accessory, Accessory, Extended Warranty", $149.28 ," $3,825.28 "
12091,51,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,16/03/2024,16,3,2024,Expedited," $1,139.68 ",5,"Accessory, Extended Warranty, Accessory", $119.03 ," $5,817.43 "
12091,51,Male,Yes,Smartphone,SMP234,5,Cancelled,PayPal,11/04/2024,11,4,2024,Expedited," $1,139.68 ",8,Extended Warranty, $65.20 ," $9,182.64 "
12092,51,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,30/06/2024,30,6,2024,Expedited, $459.50 ,8,Accessory, $83.51 ," $3,759.51 "
12093,60,Female,No,Laptop,LTP123,2,Completed,Credit Card,13/05/2024,13,5,2024,Expedited, $674.32 ,6,"Impulse Item, Accessory", $79.82 ," $4,125.74 "
12093,60,Female,No,Headphones,HDP456,1,Cancelled,Bank Transfer,27/06/2024,27,6,2024,Standard, $361.18 ,1,Accessory, $96.06 , $457.24 
12093,60,Female,No,Tablet,TBL345,4,Completed,Credit Card,07/08/2024,7,8,2024,Expedited, $786.41 ,9,Accessory, $76.74 ," $7,154.43 "
12094,36,Male,No,Headphones,HDP456,5,Completed,PayPal,01/01/2024,1,1,2024,Expedited, $361.18 ,8,"Extended Warranty, Extended Warranty, Impulse Item", $217.47 ," $3,106.91 "
12094,36,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,23/02/2024,23,2,2024,Same Day, $674.32 ,6,"Impulse Item, Impulse Item", $106.25 ," $4,152.17 "
12095,26,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,30/07/2024,30,7,2024,Expedited, $459.50 ,9,"Impulse Item, Impulse Item, Accessory", $89.69 ," $4,225.19 "
12097,69,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,12/01/2024,12,1,2024,Standard, $361.18 ,4,Accessory, $62.06 ," $1,506.78 "
12098,36,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,01/01/2024,1,1,2024,Same Day," $1,139.68 ",9,No Add-On Added, $-   ," $10,257.12 "
12098,36,Male,No,Headphones,HDP456,5,Completed,PayPal,12/05/2024,12,5,2024,Same Day, $361.18 ,10,No Add-On Added, $-   ," $3,611.80 "
12101,32,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,28/08/2024,28,8,2024,Expedited, $674.32 ,10,Impulse Item, $53.33 ," $6,796.53 "
12102,27,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,17/06/2024,17,6,2024,Standard, $459.50 ,6,No Add-On Added, $-   ," $2,757.00 "
12103,33,Female,No,Laptop,LTP123,4,Cancelled,PayPal,30/07/2024,30,7,2024,Expedited, $674.32 ,10,"Accessory, Accessory, Impulse Item", $237.07 ," $6,980.27 "
12104,76,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,16/02/2024,16,2,2024,Expedited, $459.50 ,1,No Add-On Added, $-   , $459.50 
12105,60,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,15/03/2024,15,3,2024,Expedited, $459.50 ,6,No Add-On Added, $-   ," $2,757.00 "
12107,52,Female,No,Laptop,LTP123,1,Completed,Credit Card,19/05/2024,19,5,2024,Standard, $674.32 ,4,Accessory, $49.74 ," $2,747.02 "
12108,52,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,28/04/2024,28,4,2024,Expedited, $459.50 ,4,No Add-On Added, $-   ," $1,838.00 "
12108,52,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,10/06/2024,10,6,2024,Same Day, $674.32 ,8,No Add-On Added, $-   ," $5,394.56 "
12108,52,Male,No,Headphones,HDP456,5,Completed,PayPal,22/06/2024,22,6,2024,Same Day, $361.18 ,2,"Accessory, Extended Warranty, Extended Warranty", $223.18 , $945.54 
12109,56,Male,Yes,Tablet,TBL345,2,Completed,Bank Transfer,16/05/2024,16,5,2024,Standard, $786.41 ,2,"Extended Warranty, Extended Warranty", $100.13 ," $1,672.95 "
12109,56,Male,No,Headphones,HDP456,5,Completed,PayPal,22/09/2024,22,9,2024,Standard, $361.18 ,10,No Add-On Added, $-   ," $3,611.80 "
12110,56,Male,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,16/01/2024,16,1,2024,Standard, $459.50 ,6,"Accessory, Impulse Item, Extended Warranty", $144.40 ," $2,901.40 "
12110,56,Male,No,Laptop,LTP123,5,Completed,PayPal,24/05/2024,24,5,2024,Expedited, $674.32 ,4,"Accessory, Extended Warranty", $102.93 ," $2,800.21 "
12111,21,Female,No,Headphones,HDP456,2,Cancelled,PayPal,01/01/2024,1,1,2024,Standard, $361.18 ,9,"Extended Warranty, Accessory, Impulse Item", $93.60 ," $3,344.22 "
12115,63,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,01/01/2024,1,1,2024,Expedited, $674.32 ,1,Extended Warranty, $52.60 , $726.92 
12115,63,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,08/07/2024,8,7,2024,Same Day," $1,139.68 ",10,Impulse Item, $99.52 ," $11,496.32 "
12116,68,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,23/01/2024,23,1,2024,Same Day, $459.50 ,8,No Add-On Added, $-   ," $3,676.00 "
12116,68,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,27/08/2024,27,8,2024,Expedited, $459.50 ,2,No Add-On Added, $-   , $919.00 
12118,50,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,12/01/2024,12,1,2024,Expedited, $459.50 ,8,Accessory, $45.96 ," $3,721.96 "
12118,50,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,12/06/2024,12,6,2024,Expedited, $361.18 ,1,Accessory, $84.60 , $445.78 
12124,28,Male,No,Headphones,HDP456,5,Completed,PayPal,12/01/2024,12,1,2024,Expedited, $361.18 ,10,"Accessory, Extended Warranty, Accessory", $207.07 ," $3,818.87 "
12124,28,Male,No,Tablet,TBL345,4,Completed,PayPal,24/06/2024,24,6,2024,Expedited, $786.41 ,7,Extended Warranty, $54.45 ," $5,559.32 "
12124,28,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,27/06/2024,27,6,2024,Same Day, $674.32 ,7,Impulse Item, $77.76 ," $4,798.00 "
12127,27,Female,No,Laptop,LTP123,2,Completed,PayPal,20/03/2024,20,3,2024,Standard, $674.32 ,6,"Accessory, Impulse Item, Accessory", $136.09 ," $4,182.01 "
12127,27,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,20/07/2024,20,7,2024,Same Day, $459.50 ,6,No Add-On Added, $-   ," $2,757.00 "
12128,37,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,03/03/2024,3,3,2024,Expedited, $786.41 ,2,Extended Warranty, $60.35 ," $1,633.17 "
12130,66,Female,No,Smartphone,SMP234,5,Completed,Credit Card,04/04/2024,4,4,2024,Same Day," $1,139.68 ",9,"Accessory, Impulse Item", $84.47 ," $10,341.59 "
12130,66,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,30/06/2024,30,6,2024,Same Day," $1,139.68 ",4,"Impulse Item, Accessory", $99.16 ," $4,657.88 "
12131,77,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,19/07/2024,19,7,2024,Expedited, $786.41 ,8,Extended Warranty, $87.90 ," $6,379.18 "
12132,57,Female,No,Smartphone,SMP234,4,Completed,Credit Card,18/05/2024,18,5,2024,Same Day," $1,139.68 ",3,"Extended Warranty, Impulse Item", $111.53 ," $3,530.57 "
12132,57,Female,Yes,Smartphone,SMP234,4,Completed,PayPal,22/08/2024,22,8,2024,Expedited," $1,139.68 ",9,"Accessory, Extended Warranty, Impulse Item", $147.52 ," $10,404.64 "
12134,72,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,19/02/2024,19,2,2024,Standard, $674.32 ,1,No Add-On Added, $-   , $674.32 
12134,72,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,12/06/2024,12,6,2024,Same Day," $1,139.68 ",9,"Accessory, Impulse Item", $122.27 ," $10,379.39 "
12134,72,Male,No,Laptop,LTP123,5,Completed,PayPal,22/09/2024,22,9,2024,Expedited, $674.32 ,3,"Impulse Item, Extended Warranty", $138.91 ," $2,161.87 "
12135,62,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,31/05/2024,31,5,2024,Standard, $361.18 ,10,"Accessory, Accessory", $46.40 ," $3,658.20 "
12136,76,Female,No,Tablet,TBL345,4,Completed,PayPal,28/01/2024,28,1,2024,Same Day, $786.41 ,7,"Accessory, Extended Warranty, Extended Warranty", $170.99 ," $5,675.86 "
12136,76,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,06/09/2024,6,9,2024,Expedited, $459.50 ,9,"Extended Warranty, Extended Warranty", $174.82 ," $4,310.32 "
12137,34,Female,No,Laptop,LTP123,5,Completed,PayPal,31/07/2024,31,7,2024,Expedited, $674.32 ,5,No Add-On Added, $-   ," $3,371.60 "
12138,43,Female,No,Smartphone,SMP234,4,Completed,PayPal,01/01/2024,1,1,2024,Expedited," $1,139.68 ",4,Accessory, $79.01 ," $4,637.73 "
12138,43,Female,No,Smartphone,SMP234,2,Completed,PayPal,27/01/2024,27,1,2024,Standard," $1,139.68 ",5,No Add-On Added, $-   ," $5,698.40 "
12138,43,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,13/05/2024,13,5,2024,Same Day, $674.32 ,9,"Impulse Item, Impulse Item", $185.16 ," $6,254.04 "
12138,43,Female,No,Tablet,TBL345,1,Completed,PayPal,28/08/2024,28,8,2024,Standard, $786.41 ,8,"Accessory, Impulse Item, Accessory", $175.68 ," $6,466.96 "
12140,60,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,03/02/2024,3,2,2024,Expedited," $1,139.68 ",5,"Accessory, Extended Warranty, Impulse Item", $271.62 ," $5,970.02 "
12140,60,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,17/08/2024,17,8,2024,Standard," $1,139.68 ",5,Accessory, $71.55 ," $5,769.95 "
12141,62,Female,Yes,Smartwatch,SWT567,3,Completed,PayPal,11/08/2024,11,8,2024,Standard, $459.50 ,6,Extended Warranty, $27.08 ," $2,784.08 "
12142,35,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,04/06/2024,4,6,2024,Standard," $1,139.68 ",9,"Extended Warranty, Extended Warranty", $111.36 ," $10,368.48 "
12143,53,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,02/02/2024,2,2,2024,Same Day, $459.50 ,10,"Extended Warranty, Impulse Item", $45.99 ," $4,640.99 "
12143,53,Female,Yes,Headphones,HDP456,1,Cancelled,PayPal,12/07/2024,12,7,2024,Expedited, $361.18 ,6,"Extended Warranty, Extended Warranty, Accessory", $101.79 ," $2,268.87 "
12144,25,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,23/01/2024,23,1,2024,Expedited, $786.41 ,5,"Accessory, Accessory, Extended Warranty", $285.72 ," $4,217.77 "
12144,25,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,03/05/2024,3,5,2024,Same Day, $674.32 ,10,Accessory, $24.04 ," $6,767.24 "
12146,65,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,04/01/2024,4,1,2024,Same Day, $674.32 ,8,Accessory, $36.98 ," $5,431.54 "
12146,65,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,19/04/2024,19,4,2024,Expedited, $786.41 ,4,"Extended Warranty, Impulse Item, Accessory", $159.74 ," $3,305.38 "
12146,65,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,08/05/2024,8,5,2024,Expedited, $674.32 ,1,"Accessory, Impulse Item", $128.63 , $802.95 
12146,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,15/05/2024,15,5,2024,Standard, $674.32 ,9,"Extended Warranty, Impulse Item, Extended Warranty", $237.73 ," $6,306.61 "
12146,65,Female,No,Headphones,HDP456,2,Completed,PayPal,19/05/2024,19,5,2024,Same Day, $361.18 ,3,No Add-On Added, $-   ," $1,083.54 "
12147,50,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,09/09/2024,9,9,2024,Expedited, $674.32 ,6,"Extended Warranty, Impulse Item", $157.04 ," $4,202.96 "
12148,32,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,03/01/2024,3,1,2024,Standard, $786.41 ,7,No Add-On Added, $-   ," $5,504.87 "
12148,32,Female,No,Tablet,TBL345,1,Completed,PayPal,01/04/2024,1,4,2024,Same Day, $786.41 ,2,"Impulse Item, Extended Warranty, Accessory", $204.54 ," $1,777.36 "
12149,20,Male,No,Headphones,HDP456,4,Cancelled,PayPal,02/05/2024,2,5,2024,Standard, $361.18 ,10,No Add-On Added, $-   ," $3,611.80 "
12149,20,Male,No,Laptop,LTP123,4,Completed,PayPal,13/05/2024,13,5,2024,Expedited, $674.32 ,2,Impulse Item, $10.88 ," $1,359.52 "
12150,50,Female,No,Headphones,HDP456,4,Cancelled,PayPal,07/05/2024,7,5,2024,Same Day, $361.18 ,3,Extended Warranty, $38.55 ," $1,122.09 "
12151,25,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,21/09/2024,21,9,2024,Standard, $361.18 ,5,No Add-On Added, $-   ," $1,805.90 "
12152,32,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,09/09/2024,9,9,2024,Standard, $459.50 ,2,"Impulse Item, Impulse Item, Extended Warranty", $237.68 ," $1,156.68 "
12153,36,Female,No,Smartphone,SMP234,3,Completed,Credit Card,09/05/2024,9,5,2024,Same Day," $1,139.68 ",5,"Extended Warranty, Extended Warranty, Impulse Item", $127.49 ," $5,825.89 "
12154,47,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,24/01/2024,24,1,2024,Same Day, $361.18 ,8,"Impulse Item, Accessory, Extended Warranty", $213.82 ," $3,103.26 "
12155,75,Female,Yes,Laptop,LTP123,2,Completed,PayPal,03/01/2024,3,1,2024,Same Day, $674.32 ,2,No Add-On Added, $-   ," $1,348.64 "
12156,48,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,15/09/2024,15,9,2024,Expedited, $361.18 ,8,"Impulse Item, Impulse Item", $143.11 ," $3,032.55 "
12157,56,Female,No,Smartwatch,SWT567,2,Completed,PayPal,04/09/2024,4,9,2024,Same Day, $459.50 ,5,"Extended Warranty, Accessory", $184.03 ," $2,481.53 "
12158,49,Male,No,Laptop,LTP123,4,Completed,PayPal,14/04/2024,14,4,2024,Expedited, $674.32 ,6,Impulse Item, $18.78 ," $4,064.70 "
12158,49,Male,Yes,Tablet,TBL345,5,Completed,PayPal,09/05/2024,9,5,2024,Same Day, $786.41 ,10,"Impulse Item, Extended Warranty", $62.97 ," $7,927.07 "
12159,66,Female,No,Headphones,HDP456,1,Completed,PayPal,01/01/2024,1,1,2024,Expedited, $361.18 ,5,No Add-On Added, $-   ," $1,805.90 "
12159,66,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,21/03/2024,21,3,2024,Same Day, $459.50 ,10,Accessory, $26.05 ," $4,621.05 "
12161,36,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,28/06/2024,28,6,2024,Expedited, $459.50 ,8,"Accessory, Extended Warranty, Impulse Item", $185.03 ," $3,861.03 "
12162,68,Male,No,Headphones,HDP456,1,Completed,PayPal,21/06/2024,21,6,2024,Expedited, $361.18 ,4,"Impulse Item, Extended Warranty", $87.29 ," $1,532.01 "
12163,58,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,31/05/2024,31,5,2024,Same Day, $459.50 ,4,Extended Warranty, $82.64 ," $1,920.64 "
12164,74,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,06/01/2024,6,1,2024,Expedited, $674.32 ,2,Extended Warranty, $59.24 ," $1,407.88 "
12165,79,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,31/05/2024,31,5,2024,Standard, $674.32 ,2,Accessory, $73.38 ," $1,422.02 "
12165,79,Female,No,Smartwatch,SWT567,2,Completed,PayPal,05/08/2024,5,8,2024,Standard, $459.50 ,10,"Accessory, Extended Warranty, Extended Warranty", $210.42 ," $4,805.42 "
12169,59,Male,No,Tablet,TBL345,1,Completed,Credit Card,17/05/2024,17,5,2024,Standard, $786.41 ,4,"Extended Warranty, Accessory, Impulse Item", $202.71 ," $3,348.35 "
12169,59,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,21/05/2024,21,5,2024,Same Day, $459.50 ,1,No Add-On Added, $-   , $459.50 
12171,71,Male,No,Laptop,LTP123,3,Completed,Credit Card,14/01/2024,14,1,2024,Same Day, $674.32 ,2,No Add-On Added, $-   ," $1,348.64 "
12171,71,Male,No,Tablet,TBL345,3,Completed,PayPal,14/01/2024,14,1,2024,Expedited, $786.41 ,7,No Add-On Added, $-   ," $5,504.87 "
12171,71,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,05/05/2024,5,5,2024,Standard, $674.32 ,1,"Extended Warranty, Impulse Item", $98.97 , $773.29 
12172,31,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,09/02/2024,9,2,2024,Standard, $459.50 ,10,"Extended Warranty, Extended Warranty", $124.60 ," $4,719.60 "
12172,31,Male,No,Smartwatch,SWT567,3,Completed,PayPal,28/07/2024,28,7,2024,Standard, $459.50 ,7,No Add-On Added, $-   ," $3,216.50 "
12174,70,Female,No,Smartwatch,SWT567,4,Completed,PayPal,02/06/2024,2,6,2024,Expedited, $459.50 ,3,"Extended Warranty, Accessory, Accessory", $117.52 ," $1,496.02 "
12175,62,Female,No,Smartphone,SMP234,2,Completed,PayPal,17/05/2024,17,5,2024,Standard," $1,139.68 ",6,"Extended Warranty, Accessory", $97.35 ," $6,935.43 "
12175,62,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,11/09/2024,11,9,2024,Expedited, $786.41 ,8,Accessory, $77.10 ," $6,368.38 "
12176,18,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,19/07/2024,19,7,2024,Standard, $459.50 ,1,No Add-On Added, $-   , $459.50 
12177,29,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,13/02/2024,13,2,2024,Expedited," $1,139.68 ",5,No Add-On Added, $-   ," $5,698.40 "
12179,78,Female,No,Tablet,TBL345,2,Completed,Credit Card,06/03/2024,6,3,2024,Standard, $786.41 ,8,"Impulse Item, Impulse Item", $114.88 ," $6,406.16 "
12179,78,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,29/06/2024,29,6,2024,Same Day, $361.18 ,5,"Extended Warranty, Accessory, Accessory", $166.66 ," $1,972.56 "
12181,25,Male,Yes,Headphones,HDP456,5,Completed,PayPal,05/04/2024,5,4,2024,Same Day, $361.18 ,6,"Extended Warranty, Extended Warranty", $43.97 ," $2,211.05 "
12181,25,Male,No,Smartwatch,SWT567,5,Completed,PayPal,08/07/2024,8,7,2024,Standard, $459.50 ,6,"Accessory, Accessory, Extended Warranty", $195.39 ," $2,952.39 "
12182,50,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,22/03/2024,22,3,2024,Same Day, $674.32 ,10,"Impulse Item, Impulse Item", $133.91 ," $6,877.11 "
12182,50,Male,No,Laptop,LTP123,2,Completed,Credit Card,05/08/2024,5,8,2024,Same Day, $674.32 ,4,"Accessory, Accessory", $157.91 ," $2,855.19 "
12183,48,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,21/05/2024,21,5,2024,Standard, $459.50 ,5,"Impulse Item, Impulse Item, Impulse Item", $157.23 ," $2,454.73 "
12186,70,Male,No,Smartphone,SMP234,5,Completed,PayPal,09/03/2024,9,3,2024,Same Day," $1,139.68 ",6,"Accessory, Accessory", $55.19 ," $6,893.27 "
12186,70,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,26/07/2024,26,7,2024,Standard," $1,139.68 ",2,Extended Warranty, $35.98 ," $2,315.34 "
12186,70,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,02/09/2024,2,9,2024,Standard, $674.32 ,10,Accessory, $54.43 ," $6,797.63 "
12187,26,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,21/03/2024,21,3,2024,Standard, $459.50 ,4,"Extended Warranty, Accessory", $105.97 ," $1,943.97 "
12188,64,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,10/02/2024,10,2,2024,Same Day, $459.50 ,3,Impulse Item, $75.96 ," $1,454.46 "
12188,64,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,09/03/2024,9,3,2024,Standard, $361.18 ,10,"Extended Warranty, Extended Warranty, Extended Warranty", $126.56 ," $3,738.36 "
12190,47,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,03/01/2024,3,1,2024,Same Day, $361.18 ,10,"Extended Warranty, Accessory, Impulse Item", $135.20 ," $3,747.00 "
12191,49,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,02/09/2024,2,9,2024,Same Day, $459.50 ,9,No Add-On Added, $-   ," $4,135.50 "
12194,37,Female,Yes,Tablet,TBL345,4,Cancelled,PayPal,14/01/2024,14,1,2024,Expedited, $786.41 ,4,Accessory, $39.64 ," $3,185.28 "
12194,37,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,22/03/2024,22,3,2024,Expedited, $459.50 ,5,"Extended Warranty, Accessory", $139.06 ," $2,436.56 "
12195,46,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,12/07/2024,12,7,2024,Expedited, $786.41 ,7,No Add-On Added, $-   ," $5,504.87 "
12197,50,Female,No,Tablet,TBL345,3,Cancelled,PayPal,04/06/2024,4,6,2024,Standard, $786.41 ,8,"Impulse Item, Impulse Item", $98.72 ," $6,390.00 "
12199,45,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,22/03/2024,22,3,2024,Standard, $361.18 ,5,No Add-On Added, $-   ," $1,805.90 "
12199,45,Female,Yes,Tablet,TBL345,2,Completed,Bank Transfer,20/05/2024,20,5,2024,Same Day, $786.41 ,5,"Extended Warranty, Impulse Item, Accessory", $214.61 ," $4,146.66 "
12200,21,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,12/02/2024,12,2,2024,Standard, $459.50 ,10,"Impulse Item, Accessory, Impulse Item", $210.33 ," $4,805.33 "
12201,48,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,07/06/2024,7,6,2024,Standard," $1,139.68 ",2,"Extended Warranty, Extended Warranty", $115.31 ," $2,394.67 "
12202,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,11/05/2024,11,5,2024,Standard, $674.32 ,10,"Accessory, Accessory, Accessory", $163.07 ," $6,906.27 "
12203,78,Male,No,Laptop,LTP123,3,Completed,Credit Card,25/06/2024,25,6,2024,Same Day, $674.32 ,2,"Accessory, Impulse Item, Extended Warranty", $168.51 ," $1,517.15 "
12203,78,Male,No,Laptop,LTP123,1,Completed,PayPal,09/07/2024,9,7,2024,Expedited, $674.32 ,2,"Accessory, Extended Warranty, Accessory", $145.44 ," $1,494.08 "
12204,62,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,26/08/2024,26,8,2024,Expedited, $361.18 ,3,"Extended Warranty, Extended Warranty, Extended Warranty", $105.94 ," $1,189.48 "
12205,48,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,09/05/2024,9,5,2024,Standard, $459.50 ,3,Accessory, $16.59 ," $1,395.09 "
12207,57,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,13/01/2024,13,1,2024,Expedited, $459.50 ,7,"Impulse Item, Accessory", $134.01 ," $3,350.51 "
12207,57,Female,No,Smartphone,SMP234,3,Completed,PayPal,20/04/2024,20,4,2024,Same Day," $1,139.68 ",1,"Impulse Item, Accessory, Extended Warranty", $179.44 ," $1,319.12 "
12209,44,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,08/02/2024,8,2,2024,Standard," $1,139.68 ",2,Extended Warranty, $30.60 ," $2,309.96 "
12209,44,Male,Yes,Headphones,HDP456,1,Completed,Bank Transfer,27/04/2024,27,4,2024,Standard, $361.18 ,6,"Accessory, Impulse Item", $163.18 ," $2,330.26 "
12211,56,Male,No,Laptop,LTP123,4,Completed,Credit Card,05/01/2024,5,1,2024,Expedited, $674.32 ,5,No Add-On Added, $-   ," $3,371.60 "
12211,56,Male,Yes,Smartphone,SMP234,2,Completed,Credit Card,03/09/2024,3,9,2024,Expedited," $1,139.68 ",1,"Extended Warranty, Impulse Item, Extended Warranty", $158.04 ," $1,297.72 "
12211,56,Male,No,Smartphone,SMP234,1,Completed,Credit Card,14/09/2024,14,9,2024,Expedited," $1,139.68 ",8,Accessory, $20.81 ," $9,138.25 "
12213,72,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,02/02/2024,2,2,2024,Expedited," $1,139.68 ",3,Extended Warranty, $52.67 ," $3,471.71 "
12213,72,Female,No,Headphones,HDP456,2,Completed,Credit Card,28/07/2024,28,7,2024,Standard, $361.18 ,9,Impulse Item, $95.91 ," $3,346.53 "
12216,76,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,03/04/2024,3,4,2024,Standard," $1,139.68 ",4,Impulse Item, $50.27 ," $4,608.99 "
12217,53,Female,Yes,Laptop,LTP123,4,Completed,PayPal,23/03/2024,23,3,2024,Standard, $674.32 ,3,"Impulse Item, Accessory", $184.32 ," $2,207.28 "
12217,53,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,31/03/2024,31,3,2024,Standard, $459.50 ,2,Impulse Item, $69.25 , $988.25 
12218,26,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,07/06/2024,7,6,2024,Same Day, $459.50 ,5,No Add-On Added, $-   ," $2,297.50 "
12218,26,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,24/06/2024,24,6,2024,Expedited," $1,139.68 ",9,Accessory, $31.07 ," $10,288.19 "
12219,64,Male,Yes,Laptop,LTP123,5,Completed,Credit Card,10/02/2024,10,2,2024,Standard, $674.32 ,8,Impulse Item, $25.21 ," $5,419.77 "
12220,24,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,31/01/2024,31,1,2024,Expedited, $459.50 ,1,No Add-On Added, $-   , $459.50 
12220,24,Female,No,Smartwatch,SWT567,4,Completed,PayPal,04/02/2024,4,2,2024,Expedited, $459.50 ,8,Impulse Item, $30.26 ," $3,706.26 "
12220,24,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,07/09/2024,7,9,2024,Standard, $674.32 ,5,"Impulse Item, Extended Warranty, Impulse Item", $152.41 ," $3,524.01 "
12222,29,Female,No,Tablet,TBL345,4,Completed,PayPal,02/04/2024,2,4,2024,Same Day, $786.41 ,8,"Accessory, Extended Warranty", $95.64 ," $6,386.92 "
12222,29,Female,No,Smartphone,SMP234,2,Completed,Credit Card,20/07/2024,20,7,2024,Standard," $1,139.68 ",7,"Impulse Item, Extended Warranty, Accessory", $137.76 ," $8,115.52 "
12224,31,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,25/03/2024,25,3,2024,Same Day, $674.32 ,1,Impulse Item, $62.80 , $737.12 
